source	interaction	target
DLL4	1	PPP3CB
DLL4	1	PPP3CA
DLL4	1	PPP3CC
DNAJC3	-1	EIF2AK2
DNAJC3	-1	EIF2AK3
DNM2	1	VAV1
DOK1	-1	ITGB3
DOK1	-1	ITGB4
DOK1	-1	ITGB5
DOK1	-1	ITGB6
CSNK2A2	-1	EIF4EBP1
DRD1	1	GNAQ
MAPK14	1	SLC9A1
DRD4	1	GNAI1
DTX1	1	EP300
DUSP1	-1	MAPK9
DUSP3	-1	EGFR
DUSP4	-1	MAPK14
DUSP5	-1	MAPK14
DUSP6	1	FOXO1
DUSP6	1	FOXO4
DUSP6	1	FOXO3
DVL1	1	LRP6
DVL1	1	RHOA
DVL2	1	LRP6
DVL2	1	PARD6A
CSNK2A1	1	EIF2B5
DYRK1A	-1	CCND1
DYRK1A	-1	NOTCH1
DYRK1A	-1	NOTCH3
DYRK1A	-1	NOTCH2
DYRK1A	-1	NOTCH4
DYRK1A	1	RCAN1
DYRK1A	1	SNCA
DYRK1A	-1	SPRY2
DYRK1A	0	SRSF1
DYRK1B	-1	CCND1
DYRK3	-1	AKT1S1
E2F1	1	HDAC1
EDNRA	1	GNAQ
EDNRA	1	GNAZ
EDNRB	1	GNAI1
EFEMP2	1	ELN
EFNA2	1	EPHA4
CALM3	0	EGFR
CTNND1	0	EGFR
PTPN1	0	EGFR
EIF2AK2	-1	CDK1
EIF3F	1	NOTCH3
EIF3F	1	NOTCH2
EIF3F	1	NOTCH4
ELOC	-1	NOTCH4
ENPP1	-1	INSR
EP300	1	DUSP1
EP300	1	H3-3A/H3-3B
EP300	1	MEF2C
EP300	1	MYOD1
EP300	1	SMAD1
EPN1	-1	EGFR
ERBB2	1	ERBB4
ERBB2	1	SHC3
ERBB3	1	PIK3CD
ERBB4	1	PIK3CA
ERBB4	1	PIK3CD
ERCC5	1	ERCC2
ERCC6	-1	APEX1
MAPK1	-1	CASP8
MAPK3	-1	CASP8
MAPK1	1	CDK2
MAPK3	1	CDK2
MAPK1	1	CSNK2A1
MAPK3	1	CSNK2A1
MAPK1	1	E2F1
MAPK3	1	E2F1
MAPK1	-1	EGFR
MAPK3	-1	EGFR
MAPK1	-1	GAB1
MAPK3	-1	GAB1
MAPK1	1	HDAC6
MAPK3	1	HDAC6
NUMA1	1	TUBA1A
NUMA1	1	TUBA1B
NUMA1	1	TUBB2B
NUMA1	1	TUBB4B
NUMA1	1	TUBA3C
NUMA1	1	TUBB
MAPK3	0	MAPK1
MAPK1	1	MAPK3
MAPK3	0	PPARG
MAPK1	1	RXRA
MAPK3	1	RXRA
MAPK1	1	SP1
MAPK1	-1	TSC1
MAPK3	-1	TSC1
MAPK1	-1	TSC2
EYA3	-1	H2AX
EZH2	1	AR
EZH2	-1	HOXA10
EZH2	-1	HOXA9
EZR	1	FES
PRKCH	-1	GSK3A
F2RL2	1	GNA12
MAPK9	-1	JUNB
F2RL2	1	GNA15
F2RL3	1	GNA13
F2RL3	1	GNAQ
F2R	1	GNA15
F2R	1	GNAQ
FAM107A	1	AKT3
CLK1	-1	ABL1
FBLN5	1	ELN
FBN1	-1	EFEMP2
FBN1	-1	FBLN5
FBN1	1	TGFB1
FBXO32	-1	MYOD1
FBXO5	-1	CDH1
FBXW11	-1	CLSPN
FBXW7	-1	NOTCH3
FBXW7	-1	NOTCH2
DUSP26	-1	FADD
CSNK2A1	-1	NR1H3
CYLD	-1	BCL3
FGF13	-1	SCN4A
FGF14	-1	SCN4A
PTEN	0	FGFR2
FGFR3	1	STAT1
MAPKAPK2	-1	YWHAZ
FGFR4	1	STAT3
FHL1	-1	RBPJ
FKBP5	-1	NR3C1
ZAP70	1	SHC1
PIM1	1	RELA
CSNK1D	-1	HIF1A
FNTB	1	HRAS
FNTB	1	KRAS
FNTB	1	MRAS
FOXA1	1	NFIB
FYN	-1	ARHGAP33
FYN	1	CBL
FYN	-1	CHN2
FYN	1	FYB1
F2R	1	GNAI1
FYN	1	LAT
FYN	-1	LCP2
FYN	1	MAPK14
FYN	1	PRKCQ
FYN	1	RPS6KA3
FZD1	1	DVL2
FZD1	1	DVL3
FZD2	1	DVL2
FZD2	1	DVL3
FZD3	1	GNA13
FZD3	1	GNAQ
FZD3	1	GNB3
FZD4	1	DVL3
FZD4	1	LRP6
FZD5	1	DVL2
CHEK1	1	RB1
FZD5	1	DVL3
FZD5	1	LRP6
CHEK2	1	KIT
MAPK1	-1	AR
MAPK3	-1	AR
GALR1	1	GNAI1
GALR2	1	GNAI1
GALR2	1	GNAQ
GATA1	-1	GATA2
GATA1	1	RUNX1
GATA2	-1	PPARG
LMO1	1	TAL1
PIAS1	1	TP53BP1
FGF3	1	ALK
FGF3	1	EPHB3
FGF3	1	MET
FGF3	1	TIE1
FGF3	1	AXL
FGF3	1	IGF1R
FGF3	1	FGFR3
FGF3	1	FLT3
FGF3	1	EPHA2
FGF3	1	EPHA8
FGF3	1	EGFR
FGF3	1	FGFR4
FGF3	1	FGFR1
FGF3	1	EPHB4
FGF3	1	MERTK
FGF3	1	EPHA7
FGF3	1	EPHA5
FGF3	1	LMTK2
FGF3	1	INSR
FGF3	1	ERBB2
FGF3	1	KIT
FGF3	1	EPHA6
FGF3	1	MST1R
FGF3	1	ROR2
FGF3	1	INSRR
FGF3	1	LTK
FGF3	1	PDGFRA
FGF3	1	CSF1R
FGF3	1	DDR2
FGF3	1	DDR1
FGF3	1	EPHA3
FGF3	1	EPHA4
FGF3	1	PDGFRB
FGF3	1	MUSK
FGF3	1	ROR1
FGF3	1	NTRK3
FGF3	1	TEK
FGF3	1	ROS1
FGF3	1	PTK7
FGF3	1	TYRO3
FGF3	1	RET
FGF3	1	NTRK2
FGF3	1	NTRK1
FGF3	1	AATK
FGF3	1	EPHB1
FGF3	1	EPHB2
FGF3	1	ERBB4
FGF3	1	ERBB3
FGF3	1	EPHA1
FGF3	1	FLT4
FGF3	1	RYK
FGF3	1	KDR
FGF3	1	FLT1
EFNA2	1	FGFR2
EFNA2	1	ALK
EFNA2	1	EPHB3
EFNA2	1	MET
EFNA2	1	TIE1
EFNA2	1	AXL
EFNA2	1	IGF1R
EFNA2	1	FGFR3
EFNA2	1	FLT3
EFNA2	1	EGFR
EFNA2	1	FGFR4
EFNA2	1	FGFR1
EFNA2	1	EPHB4
EFNA2	1	MERTK
EFNA2	1	LMTK2
EFNA2	1	INSR
EFNA2	1	ERBB2
EFNA2	1	KIT
EFNA2	1	MST1R
EFNA2	1	ROR2
EFNA2	1	INSRR
EFNA2	1	LTK
EFNA2	1	PDGFRA
EFNA2	1	CSF1R
EFNA2	1	DDR2
EFNA2	1	DDR1
EFNA2	1	EPHA3
EFNA2	1	PDGFRB
EFNA2	1	MUSK
EFNA2	1	ROR1
EFNA2	1	NTRK3
EFNA2	1	TEK
EFNA2	1	ROS1
EFNA2	1	PTK7
EFNA2	1	TYRO3
EFNA2	1	RET
EFNA2	1	NTRK2
EFNA2	1	NTRK1
EFNA2	1	AATK
EFNA2	1	EPHB1
EFNA2	1	EPHB2
EFNA2	1	ERBB4
EFNA2	1	ERBB3
EFNA2	1	EPHA1
EFNA2	1	FLT4
EFNA2	1	RYK
EFNA2	1	KDR
EFNA2	1	FLT1
EFNA1	1	FGFR2
EFNA1	1	ALK
EFNA1	1	EPHB3
EFNA1	1	MET
EFNA1	1	TIE1
EFNA1	1	AXL
EFNA1	1	IGF1R
EFNA1	1	FGFR3
EFNA1	1	FLT3
EFNA1	1	EGFR
EFNA1	1	FGFR4
EFNA1	1	FGFR1
EFNA1	1	EPHB4
EFNA1	1	MERTK
EFNA1	1	LMTK2
EFNA1	1	INSR
EFNA1	1	ERBB2
EFNA1	1	KIT
EFNA1	1	MST1R
EFNA1	1	ROR2
EFNA1	1	INSRR
EFNA1	1	LTK
EFNA1	1	PDGFRA
EFNA1	1	CSF1R
EFNA1	1	DDR2
EFNA1	1	DDR1
EFNA1	1	PDGFRB
EFNA1	1	MUSK
EFNA1	1	ROR1
EFNA1	1	NTRK3
EFNA1	1	TEK
EFNA1	1	ROS1
EFNA1	1	PTK7
EFNA1	1	TYRO3
EFNA1	1	RET
EFNA1	1	NTRK2
EFNA1	1	NTRK1
EFNA1	1	AATK
EFNA1	1	EPHB1
EFNA1	1	EPHB2
EFNA1	1	ERBB4
EFNA1	1	ERBB3
EFNA1	1	FLT4
EFNA1	1	RYK
EFNA1	1	KDR
EFNA1	1	FLT1
PDGFA	1	FGFR2
PDGFA	1	ALK
PDGFA	1	EPHB3
PDGFA	1	MET
PDGFA	1	TIE1
PDGFA	1	AXL
PDGFA	1	IGF1R
PDGFA	1	FGFR3
PDGFA	1	FLT3
PDGFA	1	EPHA2
PDGFA	1	EPHA8
PDGFA	1	EGFR
PDGFA	1	FGFR4
PDGFA	1	FGFR1
PDGFA	1	EPHB4
PDGFA	1	MERTK
PDGFA	1	EPHA7
PDGFA	1	EPHA5
PDGFA	1	LMTK2
PDGFA	1	INSR
PDGFA	1	ERBB2
PDGFA	1	KIT
PDGFA	1	EPHA6
PDGFA	1	MST1R
PDGFA	1	ROR2
PDGFA	1	INSRR
PDGFA	1	LTK
PDGFA	1	CSF1R
PDGFA	1	DDR2
PDGFA	1	DDR1
PDGFA	1	EPHA3
PDGFA	1	EPHA4
PDGFA	1	PDGFRB
PDGFA	1	MUSK
PDGFA	1	ROR1
PDGFA	1	NTRK3
PDGFA	1	TEK
PDGFA	1	ROS1
PDGFA	1	PTK7
PDGFA	1	TYRO3
PDGFA	1	RET
PDGFA	1	NTRK2
PDGFA	1	NTRK1
PDGFA	1	AATK
PDGFA	1	EPHB1
PDGFA	1	EPHB2
PDGFA	1	ERBB4
PDGFA	1	ERBB3
PDGFA	1	EPHA1
PDGFA	1	FLT4
PDGFA	1	RYK
PDGFA	1	KDR
PDGFA	1	FLT1
GHR	1	MAP2K5
GHSR	1	GNAI1
GHSR	1	GNAQ
GNAQ	1	HRAS
GNAQ	1	RHOA
GNAS	1	AXIN1
GNB1	1	PLCB2
GNB3	1	PIK3CA
GNG12	1	AKT2
GNG12	1	PIK3CA
GNG12	1	PLCE1
GNG12	-1	PRKACA
GNG2	1	PLCG1
GNGT1	1	PLCG1
GOPC	-1	ADRB1
GPC3	-1	DPP4
GPC4	1	WNT3A
GPC4	1	WNT5A
GPER1	1	EGFR
GPER1	1	GNAQ
GPR119	1	GNAQ
GPR119	1	GNAZ
GPR183	1	GNAI1
GPR183	1	GNAZ
AKT1	-1	NR4A1
GPR84	1	GNAI1
CBL	1	GRB2
GRB2	0	CBL
GRB2	1	GAB2
GRB2	1	MAP4K1
GRIP1	1	MEF2C
GRK2	1	EZR
GRK2	-1	MAPK14
GRK5	-1	BDKRB2
GRK5	1	LRP6
GRK5	-1	TP53
GRPR	1	GNAQ
GSK3A	-1	EIF2B5
GSK3A	-1	MYC
GSK3A	-1	NOTCH1
GSK3A	0	PKD2
GSK3B	1	APC
GSK3B	-1	ARNTL
GSK3B	1	BAX
GSK3B	1	BORA
GSK3B	-1	CDC25A
GSK3B	-1	CDKN1A
GSK3B	1	CIITA
GSK3B	-1	GPHN
GSK3B	-1	HDAC4
GSK3B	-1	HNRNPD
ATF2	0	MAPK3
MAPK3	1	ATF2
GSK3B	-1	MCL1
GSK3B	-1	NEFH
GSK3B	1	NOTCH1
GNA12	1	RHOA
GSK3B	-1	NR3C1
GSK3B	-1	PHLPP1
GSK3B	1	PRKCE
GSK3B	-1	PSEN1
GSK3B	-1	PTEN
GSK3B	-1	ROR2
GSK3B	-1	SFPQ
GXYLT2	1	NOTCH1
GXYLT2	1	NOTCH2
GXYLT2	1	NOTCH3
GXYLT2	1	NOTCH4
GZMB	1	IGF2R
CHEK2	0	PML
MAPK3	1	TWIST1
CDKN1A	-1	CDK3
CDK4	0	CDKN1A
CDKN1A	0	CDK4
DAB2IP	1	MAP3K5
MAP3K5	0	DAB2IP
HBA1/HBA2	1	CD163
GRK5	-1	SNCA
HBB	1	CD163
HCK	1	RAPGEF1
HCRTR1	1	GNAI1
HCRTR1	1	GNAQ
HCRTR1	1	GNAZ
HCRTR2	1	GNA13
PTK2	0	ACTN1
HCRTR2	1	GNAI1
HDAC1	0	CCND1
SF1	-1	FUS
HDAC1	-1	RELA
HDAC3	1	E2F1
HDAC3	1	HDAC1
HDAC4	-1	MEF2C
SRC	1	PRKCD
PRKCD	0	SRC
FBXO11	-1	TP53
HIC1	-1	STAT3
HIF1A	1	VEGFA
HIPK2	1	CREB1
HIPK2	-1	HMGA1
HLA-G	1	KIR2DL4
HLA-G	1	LILRB1
HMGB1	1	TLR4
HMOX1	-1	HBA1/HBA2
HNF1B	1	ATF1
HNF1B	1	CREB1
HOXB7	1	PRKDC
HP	1	APOA1
HP	-1	HBA1/HBA2
HRAS	1	PIK3CD
HRAS	1	PIK3CG
HRH1	1	GNAQ
HRH1	1	GNAZ
HSP90AA1	1	AR
HSP90AA1	1	NOD2
HSP90AA1	1	PAFAH1B1
HSP90AA1	1	PPP5C
HSP90AA1	1	TGFBR1
HSP90AA1	1	TGFBR2
HSP90AB1	1	AR
CSNK2A2	0	SMC3
HSPA1A	1	ENPP1
HSPA1A	1	FLCN
HSPA1A	1	NOD2
HSPA1A	-1	NR3C1
HSPA1B	1	NOD2
HSPB1	1	GCH1
GSK3B	-1	MAP3K4
HTR1B	1	GNAI1
HTR1D	1	GNAZ
HTR6	1	GNA13
VCP	1	NPLOC4
HTR6	1	GNAQ
HTR6	1	GNAZ
HTR7	1	GNAQ
HTR7	1	GNAZ
ICAM1	1	ITGAX
CASK	0	ID1
IKBKB	-1	CDKN2A
IKBKB	0	CYLD
IKBKB	1	NCOA3
IKBKE	1	ESR1
IKBKE	-1	FOXO1
IKBKE	-1	FOXO4
IKBKE	1	REL
IKBKE	1	STAT1
CSNK1E	-1	CTNND1
PRKCZ	-1	GSK3B
IL10RA	1	JAK2
IL12A	1	IL12B
IL15RA	1	IL2RB
IL15RA	1	JAK3
IL15RA	1	TYK2
IL1R1	1	MAPK8
IL1R1	1	MAPK9
IL2RB	1	SHC1
IL4R	1	IRS1
IL4R	1	IRS2
JAK2	0	IL4R
IL4R	1	JAK2
IL4R	1	STAT5A
IL6R	1	JAK2
IL7R	0	JAK1
JAK1	0	IL7R
ILK	1	AKT3
ILK	1	AKT2
ILK	-1	CFL1
INSR	-1	CALM3
INSR	1	SHC1
ZFP91	1	MAP3K14
IRAK1	1	PELI1
PELI1	0	IRAK1
IRAK3	-1	IRAK4
IRAK4	1	NCF1
IRAK4	1	PELI2
IRF1	1	IRF8
IRF8	0	IRF1
IRF2BP2	1	IRF2
IRF4	-1	IRF5
IFNAR2	0	IRF9
IRF9	1	IFNAR2
SRC	1	CBLC
ITCH	-1	NOTCH3
ITCH	-1	NOTCH2
ITCH	-1	NOTCH4
ITCH	1	TNFAIP3
ITCH	-1	TNIP2
FYN	1	CDK5
GSK3B	1	TP53
ICAM1	1	ITGAL
ITGAL	0	ICAM1
ICAM1	0	ITGAM
ITGAM	0	ICAM1
SRC	1	BTK
ITGB4	1	PIK3CA
ITGB4	1	PIK3CD
ITGB4	1	PIK3CG
ITK	1	TEC
ITPRIPL1	1	ITPR1
LCK	1	PTEN
JAK2	1	APOA1
JAK2	1	ARHGEF1
CDK2	-1	HMGA1
JAK2	-1	CTLA4
JAK2	-1	EZH2
JAK2	1	GAB2
JAK2	1	ITGAL
JAK2	-1	PRMT5
JAK2	1	CCR2
JAZF1	-1	NR2C2
JDP2	-1	ATF2
JDP2	-1	JUN
MAPK10	1	ATF2
MAPK10	-1	BCL2L1
MAPK9	-1	BCL2L1
MAPK10	1	SMAD3
MAPK8	1	SMAD3
MAPK9	1	SMAD3
JUN	1	SMAD4
KAT2B	1	MEF2C
KAT2B	1	MYOD1
KAT2B	1	NOTCH3
KAT2B	1	NOTCH2
KAT2B	1	NOTCH4
KAT2B	1	SMAD2
KAT2B	1	SMAD3
KAT5	1	MYOD1
KAT5	-1	SRSF2
KAT6B	1	RUNX2
KDM2A	-1	RELA
KDM5B	1	CBX4
PCM1	1	CETN3
KDR	1	PLCG1
KHSRP	-1	DVL3
FERMT2	1	ITGB1
FERMT3	1	ITGB1
FERMT2	1	ITGB2
FERMT3	1	ITGB2
FERMT2	1	ITGB3
FERMT3	1	ITGB3
FERMT2	1	ITGB4
FERMT3	1	ITGB4
FERMT2	1	ITGB5
FERMT3	1	ITGB5
FERMT2	1	ITGB6
FERMT3	1	ITGB6
FERMT2	1	ITGB7
FERMT3	1	ITGB7
KISS1R	1	GNAQ
KIT	1	JAK2
KLF4	-1	SRF
GSK3B	-1	KLF5
KMT2A	1	RUNX1
KMT2D	1	ESR1
KNL1	1	BUB1
KPNA4	1	NOTCH3
KPNA4	1	NOTCH2
KPNA4	1	NOTCH1
KPNA4	1	NOTCH4
KPNA6	1	NOTCH3
KPNA6	1	NOTCH2
KPNA6	1	NOTCH4
KPNB1	1	SMAD3
KRAS	1	PIK3CD
KRAS	1	PIK3CG
KRAS	1	RASSF1
KRT14	-1	TNFRSF1A
KRT14	-1	TRADD
KRT1	1	APC
KRT1	1	MPO
MKNK1	1	PLA2G4A
MAP2K2	0	LAMTOR3
LAMTOR3	1	MAP2K2
LAT	1	PIK3CA
LATS2	-1	WWTR1
LATS1	-1	WWTR1
LCK	1	CD28
LCK	1	CD33
LCK	-1	CTLA4
LCK	1	DOK1
LCK	-1	FOXP3
VCP	1	UFD1
LCK	1	PRKCQ
PRKCQ	0	LCK
LCK	1	SH2B3
LCK	1	SHC1
LCK	1	SIGLEC10
SRC	1	HSP90AB1
LNX1	-1	NUMB
LOX	1	EFEMP2
UBE2I	1	FOXL2
LPAR1	1	GNA12
LPAR3	1	GNA12
LPAR3	1	GNAI1
LPAR3	1	GNAQ
LPAR3	1	GNAZ
LPAR6	1	GNAI1
LPAR6	1	GNAQ
LPAR6	1	GNAZ
LRP1B	-1	DVL2
CSK	1	NOTCH1
LRRK2	1	AKT1
LRRK2	1	AKT3
LRRK2	1	AKT2
CILK1	1	RPTOR
LRRK2	1	MSN
LRRK2	-1	SH3GL1
LRRK2	-1	SH3GL2
LRRK2	-1	SNAPIN
LTB4R2	1	GNAI1
LTBP1	1	TGFB1
LTBP2	1	FBN1
LTBR	1	TRAF2
LYN	1	CD19
LYN	-1	CDKN1B
LYN	1	PPP1R15A
LYN	1	PTPN6
MAF	-1	MYB
MAGEL2	1	TRIM27
MAML1	1	CDK8
MAML1	-1	H4C1/H4C2/H4C3/H4C4/H4C5/H4C6/H4C8/H4C9/H4C11/H4C12/H4C13/H4C14/H4C15/H4-16
MAML1	1	MEF2C
MAML1	1	NOTCH1
MAML1	1	NOTCH2
MAML1	1	NOTCH3
MAML1	1	NOTCH4
MAP1LC3B	-1	NBR1
MAP1LC3C	-1	NBR1
MAP2K1	1	ARRB2
MAP2K1	0	PPARG
MAP2K1	-1	TAL1
TP53INP1	1	MAP1LC3A
TP53INP1	1	MAP1LC3B
MAP2K4	-1	RXRA
MAP2K6	1	CRK
MAP2K6	1	MAPK10
MAP2K6	1	MAPK9
MAP2K7	-1	FADD
MAP2K7	-1	IRS1
MAP3K11	1	PIN1
MAP3K14	1	NFKB2
MAP3K1	-1	FADD
MAP3K1	1	MAP2K6
MAP3K2	1	MAP2K2
MAP3K3	1	MAP2K3
MAP3K3	1	MAP2K4
MAP3K3	1	RCAN1
MAP3K4	1	MAP2K3
CDK19	0	PAK1
MAP3K7	-1	KSR1
MAP3K7	-1	NFKBIB
MAP4K1	1	LCP2
MAP4K5	-1	GSK3B
MAPK10	1	APP
MAPK10	-1	CDC25C
MAPK10	-1	DIABLO
MAPK10	-1	NFATC1
MAPK10	-1	STMN1
MAPK10	1	TP53
MAPK10	-1	YWHAZ
MAPK11	0	EWSR1
MAPK11	1	KRT8
MAPK11	0	RPTOR
MAPK11	1	TCF3
MAPK11	1	TWIST1
MAPK12	1	KRT8
MAPK13	1	TP53
MAPK14	1	AKT2
MAPK14	1	BAZ1B
CASP3	0	MAPK14
MAPK14	-1	CASP3
MAPK14	1	CCND1
MAPK14	1	CDKN1A
MAPK14	1	CDX2
MAPK14	1	CFLAR
MAPK14	-1	EIF4EBP1
MAPK14	1	ESR1
MAPK14	0	EWSR1
MAPK14	1	EZH2
MAPK14	-1	FGFR1
MAPK14	1	FOXO3
MAPK14	1	FOXO1
MAPK14	1	FOXO4
MAPK14	1	H3-3A/H3-3B
MAPK14	1	KRT8
MAPK14	-1	MAP3K11
MAPK14	1	MEF2A
MAPK14	1	PLA2G4A
MAPK14	-1	RB1
MAPK14	1	TCF3
YWHAG	1	GRB10
YWHAB	1	GRB10
YWHAH	1	GRB10
YWHAZ	1	GRB10
YWHAE	1	GRB10
YWHAQ	1	GRB10
MAPK15	1	JUN
MAPK1	1	ABI1
MAPK1	1	APBB1
MAPK1	1	ARHGEF2
ATF2	0	MAPK1
MAPK1	1	ATF2
MAPK1	-1	BCL6
MAPK1	1	BMF
MAPK1	-1	CEP55
MAPK1	0	CIITA
MAPK1	0	EWSR1
MAPK11	-1	EGFR
MAPK1	1	GAB2
MAPK1	1	GORASP2
MAPK1	1	GRB10
MAPK1	1	GTF2I
MAPK1	1	IER3
IER3	0	MAPK1
MAPK1	1	IL16
MAPK1	-1	IRS1
MAPK1	1	JUND
MAPK1	1	KHDRBS1
MAPK1	-1	KLC1
LCK	0	MAPK1
MAPK1	0	LCK
MAPK1	-1	LIFR
MAPK1	1	MCL1
RIPK1	1	TRAF6
MAPK1	-1	MITF
MAPK1	-1	MRTFA
MAPK1	1	NCF1
MAPK1	1	NCOA1
MAPK1	1	NFATC4
MAPK1	-1	NOXA1
MAPK1	1	NR4A2
MAPK1	0	NUP153
MAPK1	-1	PGR
MAPK1	1	PLA2G4A
MAPK1	1	PPARA
MAPK1	-1	RORA
SORBS3	0	MAPK1
MAPK1	1	SORBS3
WNT5A	1	FZD7
WNT5A	1	FZD10
WNT5A	1	FZD9
WNT5A	1	FZD3
WNT5A	1	FZD8
WNT5A	1	FZD1
MAPK1	1	SP3
MAPK1	1	STAT5A
MAPK1	1	THRB
NR4A3	-1	BCL2
MAPK1	1	TWIST1
MAPK3	1	ABI1
PELI1	1	BIRC3
RPS6KB1	0	CCT2
APBB1	0	MAPK3
MAPK3	0	APBB1
MAPK3	1	ARHGEF2
MAPK3	1	BAZ1B
MAPK3	-1	BCL6
BMPR1A	0	BMPR2
BMPR2	1	BMPR1A
MAPK3	-1	CASP9
MAPK3	0	CIITA
BRIP1	1	BLM
MAPK3	-1	FOXO3
MAPK3	1	GAB2
MAPK3	-1	GJA1
MAPK3	1	GRB10
MAPK3	-1	GSK3B
MAPK3	-1	HSF1
MAPK3	-1	KLC1
MAPK3	-1	LAT
MAPK3	-1	LIFR
MAPK3	1	MAGEA11
MAPK3	1	MAPKAPK2
MAPK3	1	MCL1
MAPK3	1	MED1
WNK1	1	STK39
MAPK3	-1	MRTFA
MAPK3	1	NCF1
MAPK14	-1	CASP8
MAPK3	1	NCKIPSD
MAPK3	1	NFATC4
MAPK3	-1	NR3C1
MAPK3	0	NUP153
MAPK3	-1	PAK1
MAPK3	1	PML
HDAC3	-1	CCND1
CCND1	0	HDAC3
MAPK3	1	PPARA
MAPK3	1	RPS3
MAPK3	1	RPTOR
ANXA1	1	FPR1
CDK2	1	CDC25C
ANP32A	1	CASP9
MAPK3	1	SP3
MAPK3	0	SPIB
MAPK3	1	SREBF2
PRKAA2	0	PAK2
MAPK3	0	THRB
TP53	0	MAPK3
MAPK3	1	TP53
MAPK3	0	WWC1
MAPK6	1	NCOA3
ADRA2A	1	GNAI1
MAPK7	1	ETS1
MAPK7	-1	GJA1
CDK7	1	CDK1
MAPK8IP1	-1	MAP4K2
MAPK8IP1	-1	NOTCH1
MAPK8IP1	-1	RBPJ
MAPK8IP2	1	MAPK8IP1
MAPK8	-1	AIMP1
MAPK8	-1	CDC25C
MAPK8	1	CDKN1A
MAPK8	1	EIF4ENIF1
MAPK3	0	KRT8
CLK1	1	PTPN1
MAPK8	1	H3-3A/H3-3B
MAPK8	-1	HSF1
PRKCE	-1	RPS6KB2
FLT4	-1	RPS6KA3
SPEN	-1	RBPJ
MAPK8	1	JUND
MAPK8	1	KRT8
MAPK8	-1	LAT
MAPK8	1	LRP6
P2RY13	1	GNA12
MAPK8	0	MAPK9
MAPK9	0	MAPK8
FFAR2	1	GNA15
MAPK8	1	MCL1
MAPK8	1	MYC
MAPK8	-1	NFATC2
MAPK8	1	PKMYT1
MAPK8	-1	PPARG
MAPK8	-1	RXRA
MAPK8	-1	SFN
MAPK8	-1	STAT6
MAPK8	-1	STMN1
DRD1	1	GNAI1
LPAR6	1	GNA13
MAPK8	-1	YWHAB
MAPK9	1	BAZ1B
MAPK9	-1	CDC25C
MAPK9	1	ELK1
WNT7A	1	LRP6
MAPK9	1	MAPK8IP1
MAPK8IP1	0	MAPK9
MAPK9	-1	MFN2
MAPK9	1	MYC
PAK1	1	MAP3K1
MAPK9	-1	NFATC2
MAPK9	1	PSEN1
MAPK9	-1	RXRA
MAPK9	-1	SFN
MAPK9	1	STAT3
MAPK9	-1	STMN1
FFAR2	1	GNA12
FFAR2	1	GNAQ
MAPK9	-1	YWHAZ
MAPKAPK2	1	AATF
GALR2	1	GNA12
MAPKAPK2	1	ELAVL1
MAPKAPK2	1	ETV1
GALR3	1	GNAZ
CHEK2	-1	RASGRF1
MAPKAPK2	1	MDM2
GPR183	1	GNA12
ASIP	-1	MC1R
MAPKAPK2	1	PLK1
MAPKAPK2	0	RTN4
MAPKAPK2	1	TCF3
GPR84	1	GNAZ
MAP2K2	0	PPARG
GRPR	1	GNAZ
WNT7B	1	FZD10
MAPKAPK5	1	DNAJB1
WNT7B	1	FZD1
WNT7B	1	FZD3
MARK2	-1	ARHGEF2
MARK2	1	PARD3
MARK2	1	RAB11FIP2
LPAR6	1	GNA12
MAST2	1	PTEN
ADORA2B	1	GNAQ
ITCH	-1	DTX1
ADRA2A	1	GNAZ
ADRA2B	1	GNAZ
ADRA2C	1	GNAI1
MAVS	1	STING1
AKT3	-1	HTRA2
CDK1	-1	VIM
F2R	1	GNAZ
HTR2A	1	GNAZ
HTR2B	1	GNAI1
HTR2B	1	GNAQ
WNT8A	1	FZD3
HTR6	1	GNAI1
MC1R	1	GNAQ
MC4R	1	GNA12
MC5R	1	GNAI1
MC4R	1	GNAQ
MC4R	1	GNAZ
MC5R	1	GNAZ
MCHR2	1	GNA12
MCHR2	1	GNA15
MCHR2	1	GNAI1
MCHR2	1	GNAQ
MDM2	-1	EP300
NUMB	-1	MDM2
MDM2	-1	NUMB
EDNRB	1	GNAZ
MECOM	-1	SMAD3
GNRHR	1	GNAQ
MC5R	1	GNA12
MEF2A	1	MYOD1
ADORA1	1	GNAZ
WNT10A	1	FZD3
ARVCF	1	CDH2
MAP2K2	1	GSK3B
MAP2K2	-1	IRS1
MAP2K2	-1	TAL1
ATR	1	MCM4
BCL3	1	HDAC3
BCOR	1	RNF2
CD3E	1	NCK1
MELK	0	CDC25B
MEN1	1	HOXA9
WNT10A	1	LRP6
CDK5	-1	DRD2
CIITA	1	RFX5
WNT10B	1	FZD2
MIB1	1	DLL1
MIB1	1	DLL3
MIB1	-1	RYK
MIB1	-1	SMN1/SMN2
MIF	1	CD74
MAPK3	-1	MITF
FGFR4	1	STAT1
GNAS	1	PIK3R1
MKNK1	-1	SPRY2
WNT10B	1	FZD3
RAC1	0	HACE1
HACE1	0	RAC1
MAPK3	1	NOS2
HRAS	1	PIK3CA
PIK3CA	0	HRAS
AATF	-1	BAX
WNT10B	1	LRP6
ADAM10	1	CD44
ADAM10	1	CDH1
LRRK2	1	SNCA
MLNR	1	GNAQ
MMP2	1	TGFB1
WNT11	1	FZD7
WNT11	1	FZD2
