source	interaction	target
MAP3K7	1	CHUK_IKBKB_IKBKG
HTRA2	-1	PEA15
JAK2	1	CCR2
CCR2	1	JAK2
JAK2	1	ARHGEF1
S1PR2	1	GNAI1
S1PR2	1	GNA12
S1PR2	1	GNA13
EGFR	1	STAT5B
KLKB1	1	HGF
MMP1	-1	COL2A1
WNT1	1	FZD8
WNT1	1	FZD3
SPEN	-1	RBPJ
DVL1	-1	APC
EDN1	1	EDNRB
ICAM1	1	ITGAX
JUN	1	SMAD4
SMAD4	1	JUN
PRKCB	1	RAF1
PRKCB	1	ANXA1
PRKCB	1	CHAT
PRKCB	1	PSEN1
PRKCB	-1	GSK3A
EGFR	1	GAB1
EGFR	1	HGS
PRKCB	1	EEF1A1
EGFR	1	PTK2
EGFR	1	STAT1
HPN	1	F7
INSR	1	PIK3R1
INSR	1	SHC1
SHC1	1	INSR
INSR	1	PTK2
PTK2	1	INSR
INSR	1	GAB1
GAB1	1	INSR
LCK	1	CD3E
LCK	1	VAV1
LCK	1	ACP1
LCK	1	NFKBIA
LCK	1	MAPK3
MAPK3	1	LCK
LCK	1	DOK1
LCK	1	DEF6
LCK	1	SH2B3
FYN	1	LAT
FYN	1	PTPRF
PTPRF	1	FYN
FYN	1	FCGR2A
FYN	1	JUP
ERBB2	1	ERBB4
FYN	1	CBL
CBL	1	FYN
FYN	1	TXK
FYN	1	RPS6KA3
FYN	1	LCP2
FYN	1	GRB10
FYN	1	MAPK14
CDK1	1	PTTG1
CDK1	-1	NPM1
NPM1	1	CDK1
CDK1	-1	PTHLH
CDK1	-1	MYOD1
CDK1	1	NME1
CDK1	1	RPA2
CDK1	1	RCC1
CDK1	1	RPS6KB1
CDK1	-1	PML
CDK1	1	CDC27
CDK1	1	SREBF1
CDK1	1	RANGAP1
CDK1	1	RUNX1
CDK1	-1	PRDX1
CDK1	1	KHDRBS1
CDK1	-1	MCL1
CDK1	1	FOXM1
FOXM1	1	CDK1
F2	1	LRP1
CDK1	1	SQSTM1
CDK1	-1	EIF4EBP1
CDK1	-1	EZH2
CDK1	-1	REPS2
CDK1	1	TSC1
CDK1	1	RAD9A
CDK1	1	ECT2
SOS2	1	KRAS
FGA	1	ITGAX
TNK2	1	AKT1
CAPN1	1	F2R
HSP90AA1	1	TGFBR1
YES1	-1	CDK4
LYN	1	RGS16
LYN	1	PPP1R15A
LYN	1	CD19
CD19	1	LYN
LYN	1	MAP4K1
LYN	1	PAG1
RET	1	MAPK3
RET	1	PTK2
PTK2	1	RET
RET	1	MAPK14
ELANE	-1	SERPIND1
TGFB1	1	MMP2
MMP2	1	TGFB1
CTSG	1	F2R
FYN	1	CDK5
MET	1	GRB2
FYN	1	PLCG2
CFH	1	CFI
FYN	1	VAV1
VAV1	1	FYN
HCK	1	ADAM15
FZD2	1	LRP6
ADRA2A	1	GNAI1
MMP7	1	DCN
WNT2	1	LRP5
CCL3	1	CCR2
PTPRF	1	LCK
KIT	1	PIK3R1
KIT	1	STAT1
STAT1	1	KIT
FGF6	1	FGFR4
IRF1	1	IRF8
IRF8	-1	IRF1
RALA	1	FOXO4
BCR	1	YWHAQ
PIM1	1	MYC
PIM1	-1	MARK3
PIM1	1	SKP2
FGFR1	1	BCAR1
FGFR1	1	PDK1
CDK4	1	RB1
CDK4	1	RBL1
CDK4	-1	SMAD3
CDK4	1	FOXM1
CDK4	-1	RUNX3
CDK4	-1	RASSF1
SKIL	-1	SMAD1
SRC	1	IKBKB
SRC	1	GAK
SRC	1	SPRY2
CTNND1	1	SRC
SRC	1	CTNND1
SRC	1	DAB1
IGF1R	1	SRC
SRC	1	IGF1R
SRC	1	KIT
SRC	1	JUP
SRC	-1	GJA1
SRC	-1	VCL
VCL	1	SRC
SRC	1	NFKBIA
SRC	1	EPHA2
SRC	1	PTPN6
PTPN6	1	SRC
SRC	1	AKT1
AKT1	1	SRC
GZMB	1	IGF2R
SRC	1	CTNNB1
CTNNB1	1	SRC
SRC	1	STAT5A
SRC	1	TXK
SRC	-1	CDKN1B
HCK	1	CBL
HCK	1	PLCG2
HCK	1	STAT3
SRC	-1	CHN2
SRC	1	BTK
SRC	1	LRP1
LRP1	1	SRC
SRC	1	GAB1
SRC	1	PRKD1
PRKD1	1	SRC
SRC	1	MYLK
SRC	-1	PDCD6IP
SRC	1	WASF1
SRC	1	FBXO5
TDGF1	-1	TGFB1
PRKAR2A	-1	PRKACB
ADRB3	1	GNAL
ADRB3	1	GNAS
DRD2	1	GNAI1
HRAS	1	PIK3CD
HRAS	1	PIK3CA
PIK3CA	1	HRAS
HRAS	1	PIK3CB
HSP90AA1	1	AR
HSPA1B	1	NOD2
PVR	1	TIGIT
CD19	1	VAV1
CD19	1	PIK3R1
NME1	-1	KSR1
CHN1	-1	RAC1
CHN1	1	CDK5R1
IDE	-1	INS
ITGB4	1	PIK3CG
PDGFRA	1	SRC
PPP3CB	1	NFATC1
IGF1R	1	PIK3R1
PPP3CB	1	NFATC2
CLU	1	LRP2
MBL2	1	MASP2
IKBKB	-1	IRS1
PRKCA	-1	NFATC1
PRKCA	1	TP53
PRKCA	-1	MET
PRKCA	1	VIM
PRKCA	-1	KIT
PRKCA	1	F3
PRKCA	1	NCF1
PRKCA	-1	MYOD1
PRKCA	-1	GJA1
PRKCA	1	SHC1
INSR	1	CBL
CBL	1	INSR
PRKCA	1	SDC2
PRKCA	1	CDKN1A
PRKCA	1	IQGAP1
PRKCA	1	PLA2G4A
INSR	1	PTPN6
PTPN6	1	INSR
PRKCA	1	PSEN1
PRKCA	1	CDKN2D
PRKCA	1	PTPN12
PTPN12	1	PRKCA
PRKCA	1	PTPN11
PTPN11	1	PRKCA
PRKCA	1	PLD1
PLD1	1	PRKCA
PRKCA	-1	CREBBP
PRKCA	-1	EGLN2
ITGAM	1	ICAM1
PRKCA	-1	CYTH2
ITGB1BP1	-1	ITGB1
PRKACA	1	ESR1
PRKACA	1	TFAP2A
FYN	1	PRKACA
PRKACA	1	FYN
PRKACA	1	TH
PRKACA	-1	VIM
PRKACA	-1	GLI2
JAK2	1	EGFR
JAK2	-1	EZH2
PRKACA	1	TAL1
PRKACA	1	TPH1
PRKACA	-1	TBXA2R
PRKACA	-1	APC
PRKACA	1	GRK2
PRKACA	-1	PTPN7
PRKACA	-1	IRS1
PRKACA	-1	SREBF1
PRKACA	1	VASP
VASP	1	PRKACA
PRKACA	1	GMFB
PRKACA	1	RAP1B
PRKACA	1	RHOA
RHOA	1	PRKACA
PRKACA	1	YWHAZ
PRKACA	1	LRP1
PRKACA	1	PPP1R8
PRKACA	-1	LRRK2
KLKB1	1	MST1
KRAS	1	PIK3CD
KRAS	1	PIK3CG
PRKACA	1	NCOA3
CAPN2	-1	F2RL1
PTPN2	-1	EGFR
LAT	1	GRB2
LATS1	-1	WWTR1
LCK	1	ADAM15
DDX5	1	AR
LCK	1	LCP2
LCK	1	PTEN
LCK	1	PRKCQ
PTPN1	1	STAM2
PTPN1	-1	GHR
PTPN1	-1	PTK2
CDH2	1	CTNNB1
CDH2	1	CDON
PRKCA	1	PLCG1
PLCG1	1	PRKCA
PLCG1	1	SOS1
LTA	1	LTBR
EIF2AK2	-1	CDK1
LYN	1	PLCG2
MAF	-1	MYB
MAF	-1	ETS1
CSNK2A2	1	BID
CSNK2A2	1	IL16
CSNK2A2	1	TCF7L2
CSNK2A2	1	PPP1R1B
MAP3K10	-1	TCF3
FST	-1	MSTN
FST	-1	INHBA
TNFRSF1B	1	TRAF1
TRAF1	-1	TNFRSF1B
CAPN3	1	GSK3A
S1PR1	1	GNAI1
MAPK14	-1	FGFR1
TNFAIP3	-1	RIPK1
TAF1	1	TP53
DRD1	1	GNAL
TBXA2R	1	GNA13
GNA13	1	TBXA2R
FGFR2	1	GRB2
ERBB3	1	GRB2
CDH3	1	CTNNB1
ENPP1	-1	INSR
FGFR4	1	STAT3
FGFR4	1	FRS2
PRKACA	1	NOLC1
PRKACA	-1	PTPRR
PRKACA	1	STK11
PRKACA	1	AANAT
PRKACG	1	BAD
CBL	-1	ERBB2
RPS6KB1	1	ESR1
RPS6KB1	1	IRS1
RPS6KB1	1	RICTOR
RPS6KB1	-1	DEPTOR
MAPK1	1	MAPKAPK5
MAPKAPK5	1	MAPK1
RPS6KB1	-1	TP63
IL2RB	1	JAK1
JAK1	1	IL2RB
MAPK1	1	PDE4D
PTPRB	-1	INSR
PTPRB	-1	MET
PTPRB	-1	GHR
PTPRE	-1	INSR
PTPRE	1	SRC
PTPRE	-1	MAPK1
PRKACA	1	CAMKK1
PTPRG	1	INSR
PTPRG	1	PDGFRA
PTPRG	-1	SHC1
PTPRG	-1	KDR
MAPK1	1	RPS6KB1
PTPRG	1	ZAP70
PTPRG	-1	LIMK1
PRTN3	1	F2R
BCL3	1	HDAC1
PRTN3	-1	F2RL1
EDNRB	1	GNAI1
ACP1	-1	AKT1
PRKCH	1	PRKD1
PRKCH	1	PRKD2
CDK2	1	CHEK1
CDK2	1	NR3C1
CDK2	-1	NPM1
CDK2	1	PRKAR1A
CDK2	1	NFYA
CDK2	-1	ARID4A
CDK2	-1	WEE1
WEE1	1	CDK2
CDK2	1	CDC25C
CDK2	1	BRCA1
CDK2	-1	SMAD3
CDK2	1	RUNX1
CDK2	-1	RBL2
CDK2	1	DLG1
CDK2	-1	SIRT2
CDK2	1	PELP1
CDK2	1	ATRIP
CDK2	-1	FZR1
HRH2	1	GNAL
GRK2	1	SMO
MAPK8	-1	STAT6
TACR1	1	GNAQ
F2R	1	GNAQ
PTX3	1	CFH
PTPN3	-1	GHR
YWHAQ	-1	CDKN1B
MAPK3	-1	LAT
MAPK3	-1	JAK2
MAPK3	1	ESR1
TP53	-1	MAPK3
MAPK3	1	TP53
MAPK3	1	JUN
MAPK3	1	SP1
MAPK3	1	BCL2
MAPK3	-1	FGFR1
MAPK3	1	NCF1
MAPK3	1	TCF3
MAPK3	-1	GJA1
MET	1	PTK2
MAPK3	1	MAPKAPK2
MIF	1	CD74
MIF	1	CXCR2
MAPK3	1	PPARA
MAPK3	-1	PAK1
MAPK3	1	GRB10
MAPK3	1	IL16
MAPK3	1	PCBP2
MAPK3	1	MED1
MAPK3	1	NCOA1
TGFB1	1	MMP9
MMP9	1	TGFB1
MARK3	-1	CDC25C
HTR2C	1	GNAQ
MAPK1	-1	FOXO3
MAPK1	-1	TPPP
MAPK1	1	ESR1
MAPK1	1	TH
MAPK1	1	SP1
MAPK1	1	THRB
MAPK1	-1	FGFR1
MAPK1	1	ATF2
MAPK1	1	TCF3
MAPK1	1	CAPN2
MAPK1	1	CDKN1A
MAPK1	1	CDKN1B
MAPK1	1	RUNX1
MAPK1	1	MCL1
MAPK1	1	SREBF2
MAPK1	1	GRB10
MAPK1	-1	PPP2R5C
MAPK1	1	GAB1
MAPK1	-1	EIF4EBP1
MAPK1	1	IL16
MAPK1	1	PCBP2
MAPK1	1	NCOA1
MAPK1	-1	SMAD1
MAPK1	1	ABI1
MAPK1	-1	MRTFA
MAPK1	1	DUSP16
DUSP16	-1	MAPK1
MAPK1	1	PARVA
ADORA2B	1	GNAL
CCN2	1	LRP6
PTPN6	-1	KIT
PTPN6	-1	CSF2RB
PTPN6	-1	KDR
KDR	1	PLCG1
PPP3CC	1	NFATC2
PRKCA	-1	ARHGDIB
GSK3B	1	TP53
CDK7	1	NR5A1
PRKCG	-1	GJA1
CDK9	-1	SMAD1
SMARCA4	1	SMARCC1
PRKCE	1	CHAT
PRKCG	1	ARHGEF7
PRKCG	1	GRK2
PRKCG	-1	GSK3A
PRKCH	-1	GSK3A
PRKCH	-1	GSK3B
PRKCI	-1	NUMB
RPS6KA3	1	TH
RPS6KA3	1	ATF4
BMX	1	PTK2
PTK2	1	BMX
KPNA1	1	KPNB1
RAP1GDS1	1	KRAS
RAP1GDS1	1	RHOA
MAP2K6	1	PAK6
GTF2A2	1	TBP
EFNA3	1	EPHA4
HMGA2	-1	E4F1
PRKX	1	PKD1
PLK1	-1	BRCA2
PLK1	1	RAN
PLK1	1	HSF1
PLK1	1	MDM2
PLK1	1	RACGAP1
PLK1	1	TOPORS
MAPK12	1	SH3BP5
MAPK12	-1	CARM1
MAPK10	1	APP
MAPK10	1	JUN
MAPK10	1	HNRNPK
PRKAA2	1	IKBKB
PRKAA2	-1	VASP
PTPN1	-1	EPHA3
PTPN1	-1	LAT
PTPN1	-1	MET
SRC	-1	PTPN1
PTPN1	1	SRC
PTPN1	-1	STAT5A
PTCH1	1	CCNB1
SRC	-1	PTPN2
PTPN2	-1	SRC
CASP6	1	PSEN1
PTPN2	-1	STAT6
CDH11	1	CTNNB1
CDH15	1	CDON
PTPN6	-1	NTRK1
PTPN6	-1	PTK2B
PTPN9	-1	INSR
HDAC4	-1	RUNX2
HDAC4	-1	MEF2D
PTPRF	-1	AKT1
WNT3A	1	LRP5
PTPRG	-1	KIT
MAPK9	-1	YWHAZ
MAPK9	-1	NFATC2
MAPK9	1	BAZ1B
PTPRG	-1	PDGFRB
PTPRG	1	PRKCD
PTPRG	1	STAT1
PPP4C	1	RELA
WASL	1	CDC42
CDC42	1	WASL
RASGRF2	1	RAC1
STXBP1	1	STX1A
RB1	1	MYOD1
RCAN1	-1	PPP3CA
PPP1CA	1	RAF1
PPP1CA	-1	TP53
PPP1CA	-1	MAPK1
PPP1CB	-1	AXIN1
PPP1CB	-1	AKT1
PPP1CB	1	NF2
PPP1CB	1	CASP2
PPP1CB	1	MDM2
PPP2CB	1	CHEK2
PPP2CB	1	BCL2
PPP2CB	-1	RALA
RHOA	1	PLD1
PLD1	1	RHOA
PPP2CB	-1	TRAF2
PPP2CB	-1	CARD11
PPP2CB	-1	AKT3
RIPK2	1	IRF5
RAB1A	1	GOLGA2
RNF8	1	H2AX
RAC1	1	MAPK8
PPP2R2A	-1	AKT1
TGFBR1	1	PPP2R2A
PPP2R2A	1	TGFBR1
GNG3	1	PIK3CA
UBE2I	-1	FOS
UBE2I	-1	JUN
UBE2I	1	SMAD4
RPA2	1	ATRIP
PPP2CA	1	SP1
PPP2CA	1	BCL2
PPP2CA	-1	MAPK3
MAPK1	-1	PPP2CA
PPP2CA	-1	MAPK1
AKT1	-1	PPP2CA
PPP2CA	-1	AKT1
PPP2CA	-1	AKT2
PPP2CA	1	CTNNB1
PPP2CA	-1	PRKCD
PPP2CA	-1	TRAF2
PPP2CA	-1	ATM
PPP2CA	1	HDAC7
PPP2CA	-1	CILK1
PPP2CA	-1	AKT3
CSNK2B	1	CTNNB1
CSNK2A1	1	VTN
CSNK2A1	1	TFAP2A
CSNK2A1	-1	SP1
CSNK2A1	-1	HSP90AB1
CSNK2A1	1	PTPRC
CSNK2A1	1	SRF
CSNK2A1	1	CDH1
CSNK2A1	1	ATF1
CSNK2A1	-1	YWHAQ
S1PR1	1	GNAI3
CSNK2A1	1	AKT1
CSNK2A1	1	SNCA
CSNK2A1	1	PPP1R2
CSNK2A1	-1	CDC34
CSNK2A1	1	PSEN2
CSNK2A1	1	TERF1
CSNK2A1	1	RELA
CSNK2A1	1	TLE1
SERPINC1	1	LRP1
SERPINA1	1	LRP1
CSNK2A1	1	MDC1
CSNK2A1	1	PTGES3
SGK1	-1	HTT
CSNK2A1	1	TWIST1
CSNK2A1	1	HDAC2
CSNK2A1	-1	SLK
CSNK2A1	1	PPP1R1B
CSNK2A1	1	DAXX
CSNK2A1	1	SEC63
SKP1	1	CUL1
RELN	1	VLDLR
PRKDC	1	CHEK2
PRKDC	1	RPA2
ADAM17	1	AREG
ADAM17	1	NOTCH1
DAB2	-1	LRP6
CDK6	1	RUNX1
RUNX1	-1	CDK6
CDK6	-1	PRDX1
CDK5	-1	TPPP
CDK5	1	TP53
CDK5	-1	RB1
CDK5	-1	DRD2
E2F1	1	HDAC1
HDAC1	-1	E2F1
E2F1	1	TFDP1
TFDP1	1	E2F1
SPRY2	-1	CBLB
POU4F1	1	ESR1
SRC	1	ANXA2
SRC	1	ARAF
SRC	-1	AP2B1
SRC	-1	CDH2
SRC	1	CBLC
SRC	-1	CFL1
PRKCE	1	IQGAP1
SRC	1	EZR
SRC	1	GTF2I
ITGB3	1	SRC
SRC	1	ITGB3
SRC	1	PRKCI
PRKCI	-1	SRC
SRC	1	WWOX
GNA12	1	ARHGEF11
GNA12	1	RHOA
GNA12	1	ARHGEF12
CAV1	1	LRP6
KMT2A	1	KAT8
PLAUR	1	ITGB3
TP73	1	MDM2
MDM2	-1	TP73
PTPN12	-1	JAK2
ABL1	-1	PTPN12
PTPN12	-1	ABL1
PTK2	1	TRIO
ACTN1	1	PTK2
PTK2	1	ACTN1
PRKCZ	1	IKBKB
PRKCZ	1	NCF1
PRKCZ	1	CHAT
PRKCZ	1	AKT2
PRKCZ	1	IRS1
PRKCZ	1	PSEN1
PRKCZ	-1	GSK3B
PRKCZ	-1	CASP9
PRKCD	1	TP73
PRKCD	-1	EGFR
PRKCD	-1	ADRB2
PRKCD	-1	CDH1
PRKCD	1	PTPRA
PRKCD	1	SHC1
PRKCD	1	SDC4
PRKCD	-1	YWHAB
SYK	1	BTK
BTK	1	SYK
PRKCD	1	IL6ST
PRKCD	1	STAT3
PRKCD	-1	GSK3A
PRKCD	-1	YWHAZ
PRKCD	1	DAB2
PRKCD	1	CTTN
PRKCD	-1	HDAC5
PTPN11	1	SRC
PTPN11	1	CSF2RB
PTPN11	-1	CTNNA1
PTK2	-1	PTPN11
PTPN11	-1	PTK2
BTK	1	GTF2I
TBXA2R	1	GNAQ
TCL1A	1	AKT2
TCL1A	1	AKT3
MYOD1	1	MEF2C
MEF2C	1	MYOD1
TEK	1	PIK3R1
TEK	1	SHC1
EP300	1	RUNX2
GNG2	1	GNB1
GNB1	1	GNG2
GNB1	1	PLCB2
GNB1	1	PLCB1
PTPRJ	-1	INSR
PTPRJ	1	SRC
PTPRJ	-1	FLT1
PTPRJ	-1	PLCG1
PTPN13	-1	INSR
TRAF2	1	TRAF1
TRAF1	1	TRAF2
TRAF2	1	MAP3K1
FOXF2	1	TBP
PPP1R8	-1	PPP1CA
TNFAIP3	-1	TRAF6
PTP4A2	1	CDK2
STK4	1	LATS1
ABL1	1	STK4
STK4	-1	ABL1
TNFRSF1A	1	TRAF2
STK4	1	LATS2
TP53	1	BAK1
PRKAA1	-1	RB1
ERBB4	1	SHC3
PRKAA1	-1	POU2F1
PRKAA1	-1	HNF4A
TG	-1	TPO
PRKAA1	1	FOXO1
PRKAA1	-1	CTBP1
PRKAA1	-1	CRY1
PRKAA1	1	KLC2
PAK1	1	ARHGDIA
PAK1	1	PLK1
PAK1	-1	ARHGEF2
TTK	1	TP53
PAK2	-1	VIM
PAK2	-1	MYLK
TXK	1	LCP2
ABL1	1	STK3
STK3	-1	ABL1
MAP3K1	1	STAT3
UCHL1	1	UBC
PRKG2	-1	HSPB1
NOG	-1	GDF5
USF1	-1	FOSL1
NMI	1	SOX10
PTK7	-1	CTNNB1
SKP2	-1	CDKN1A
SKP2	1	CDKN1B
ATM	1	BUB1
VEGFD	1	KDR
ATM	-1	COP1
WNT3A	1	FZD8
MAPK3	-1	PPP2R5C
MAPK8IP2	1	MAPK8IP1
WNT7B	1	LRP5
EZR	1	ROCK1
ROCK1	1	EZR
ROCK1	1	PTEN
ROCK1	1	MYLK
ROCK1	1	ARHGAP24
FZD5	1	LRP6
FZD5	1	DVL3
YWHAQ	-1	CDC25C
YWHAH	-1	CDKN1B
PIN1	1	NOTCH1
PIN1	-1	IRF3
ZNF76	-1	TBP
ATR	1	ATRIP
ATRIP	1	ATR
RIPK1	1	MAP3K7
FAS	1	RIPK1
RIPK1	1	FAS
RIPK1	1	MAP3K1
RIPK1	1	DAB2IP
HDAC1	1	CCND1
TGFBR1	1	VPS39
HDAC1	-1	RELA
CAMK2G	-1	HDAC5
CAMK2D	1	HDAC4
DYRK1A	-1	FOXO3
ACTN1	-1	PTPN1
PTPN1	1	ACTN1
CSNK1D	-1	MDM2
MSX1	-1	LHX2
LHX2	-1	MSX1
TNFRSF25	1	TRADD
MNAT1	1	ESR1
SEMA3A	1	NRP1
USP24	1	DDB2
GGCX	1	F10
GGCX	1	PROC
CCP110	1	CALM1
CDK2	-1	CCP110
AURKA	1	KIF4A
CDK1	1	KIF4A
PRKAA1	1	KIF4A
CALM2	1	PPP3CA
CCP110	1	CALM3
CCNF	-1	CCP110
CSNK2A1	-1	CCNF
TSHR	1	GNAS
ARHGAP10	1	RHOA
CD300LB	1	GRB2
SGK1	1	NEDD4L
TLR4	1	TICAM1
MFNG	1	NOTCH1
MFNG	1	NOTCH2
E2F3	1	TFDP1
PPP6C	-1	MAP3K7
WNT10B	1	LRP5
WNT10B	1	FZD2
WNT10B	1	FZD3
WNT7A	1	FZD7
WNT7A	1	LRP6
WNT7A	1	FZD3
CDK2AP1	-1	CDK2
PTPRT	-1	PXN
CTDSP2	1	SMAD3
CTDSP2	1	SMAD2
DVL1	1	LRP6
LRP6	1	DVL1
DVL1	-1	GSK3B
DVL1	1	RHOA
DVL2	1	LRP6
DVL2	1	PARD6A
ADAM10	1	CDH1
RIOK3	-1	IFIH1
MAP2K7	-1	IRS1
TNFRSF11B	-1	TNFSF11
TNFSF11	1	TNFRSF11B
MSTN	1	ACVR2B
WNT9A	1	LRP6
WNT9A	1	FZD3
WNT9B	1	LRP5
WNT9B	1	FZD3
IKBKB	-1	FOXO3
IKBKB	-1	YWHAB
IKBKB	1	RELA
IKBKB	-1	BAD
IKBKB	1	DOK1
IKBKB	1	NCOA3
HAT1	-1	H4-16
EREG	1	ERBB3
AURKA	1	FADD
AURKA	-1	PIN1
AURKA	1	NEDD9
MCF2L	1	CDC42
MCF2L	1	RHOA
ARHGEF11	1	RHOA
CHUK	1	CCND1
CHUK	1	TAX1BP1
CHUK	-1	TRAF4
CHUK	1	CYLD
CHUK	-1	FOXA2
TRIM24	1	AR
NUAK1	1	TP53
PDPK1	1	MAP2K2
PDPK1	1	PRKCE
PDPK1	1	MAP2K1
PDPK1	1	PRKCQ
PDPK1	1	PRKCZ
PDPK1	1	PRKCD
PDPK1	1	PAK1
PAK1	1	PDPK1
PDPK1	1	PKN1
PDPK1	1	SGK3
PDPK1	1	CARD11
PDPK1	1	SGK2
NUAK1	-1	CASP6
PDPK1	1	AKT3
FFAR2	1	GNAQ
ARHGAP6	-1	RHOA
ADAM12	1	SDC4
DAPK3	1	TP53
DAPK3	1	MDM2
SRGAP3	1	WASF1
CCP110	1	CALM2
ARHGEF9	1	CDC42
MAP3K7	-1	KSR1
MAP3K7	-1	HDAC7
WIPF1	1	WASL
MAST3	1	PTEN
SMAD6	-1	MAP3K7
SMAD6	-1	SMAD4
XRCC3	1	RAD51
LAT	1	PIK3CA
PSTPIP1	1	PTPN18
GALR2	1	GNAQ
SPRY1	-1	SOS1
BUB1	1	MAD2L1
DYRK3	-1	AKT1S1
SPOP	-1	NCOA3
STRN	1	PPP2CA
EFNA2	1	EPHA4
NUAK1	-1	LATS1
PHLPP1	-1	RAF1
PHLPP1	-1	PRKCB
PHLPP1	-1	PRKCA
PHLPP1	-1	RPS6KB1
PHLPP1	-1	AKT1
PHLPP1	-1	AKT2
PHLPP1	1	STK4
PHLPP1	-1	AKT3
FZD6	1	DVL1
NRP2	1	VEGFC
VEGFC	1	NRP2
JAK2	-1	PRMT5
TLR2	1	TIRAP
TLR2	1	TICAM1
PLIN3	1	IGF2R
RAD1	1	TOPBP1
JAK2	1	RAF1
JAK2	1	GTF2I
JAK2	-1	MAP3K5
JAK2	1	GAB2
CTNND1	1	CDH2
CTNND1	1	CDH3
CTNND1	1	CDH5
CTNND1	1	RAC1
CDC14B	-1	TP53
CDC14B	-1	SKP2
CDC14B	-1	MAPK6
CDC14B	-1	KMT5A
FZD7	1	DVL1
CLASP2	1	MAPRE1
SS18L1	1	CREBBP
SIN3B	-1	TP53
CDH16	1	CTNNB1
PTP4A3	-1	EZR
NCOR1	1	BCL6
PRKAA2	1	ULK1
ERN1	1	TRAF2
RPS6KA5	1	TH
RPS6KA5	1	ELK1
RPS6KA5	1	STAT3
RPS6KA5	1	PLA2G4A
RPS6KA5	1	EIF4EBP1
RPS6KA5	-1	BAD
MYCBP2	1	MYC
MYCBP2	-1	AR
PPM1B	-1	IKBKB
PPM1B	-1	CDK9
TNFSF13	1	TNFRSF13B
PAK3	1	SYN1
TRIO	1	RAC1
RAC1	1	TRIO
STK10	1	MSN
TOMM70	1	HSP90AA1
TOMM70	1	HSPA1A
CDK14	1	LRP6
ARHGEF15	1	RHOA
S1PR2	1	GNAI3
S1PR2	1	GNAZ
TSPOAP1	-1	RIMS1
TSPOAP1	-1	RIMS2
GABARAP	1	GPHN
TNKS	-1	AXIN1
TNKS	-1	TERF1
TNKS	-1	AXIN2
ATG7	1	MAP1LC3C
MAP3K6	1	MAPK14
RAPGEF3	1	RAP1B
ZFYVE9	1	SMAD3
TNFSF15	1	TNFRSF6B
TNFRSF6B	-1	TNFSF15
TNFRSF6B	-1	FASLG
FASLG	1	TNFRSF6B
ABCA1	1	APOA1
APOA1	1	ABCA1
KLF8	1	CTBP2
CEP43	1	MAPRE1
OXSR1	-1	PAK1
TCL1B	1	AKT2
PAK4	1	ITGB5
PAK4	1	CTNNB1
PAK4	1	RAN
WNT11	1	FZD6
WNT11	1	FZD7
WNT11	1	FZD3
CHEK2	1	MDM4
F2	1	F5
CHEK2	1	SOD1
CHEK2	1	RB1
CHEK2	1	TTK
TTK	1	CHEK2
CHEK2	1	VHL
CHEK2	1	FOXM1
CHEK2	1	PPP2R5C
CHEK2	-1	RASGRF1
NSD2	1	AR
SOD1	1	BCL2
ABL1	-1	SPTLC1
ABL1	-1	PRKN
ABL1	1	AHSA1
ABL1	1	JUN
ABL1	-1	MYOD1
ABL1	1	CEBPB
ABL1	1	DDX5
ABL1	1	PPARG
ABL1	1	RAD52
ABL1	-1	CDKN1B
ABL1	1	PLK1
ABL1	1	ERCC6
ABL1	-1	BTK
ABL1	1	ATR
ABL1	1	RIN1
RIN1	1	ABL1
ABL1	1	MYLK
ABL1	1	HDAC2
ABL1	1	MAP4K1
ABL1	1	HIPK2
EGFR	1	PLD2
EGFR	1	RGS16
EGFR	-1	ABCA1
EGFR	1	ANXA1
EGFR	1	GSTP1
GSTP1	1	EGFR
EGFR	-1	CALM1
EGFR	-1	CALM2
EGFR	1	CALM3
EGFR	1	EZR
EGFR	1	PTPN1
PTPN1	-1	EGFR
RASA1	1	EGFR
EGFR	1	EPS15
EPS15	1	EGFR
EGFR	1	VAV2
VAV2	1	EGFR
EGFR	1	PKIA
EGFR	-1	HDAC6
HDAC6	1	EGFR
MOS	1	MAP2K1
F2	1	F2RL2
F2	1	F8
F2	1	F2R
F2	1	F2RL1
F2	1	F2RL3
HP	1	APOA1
F9	1	F7
F7	1	F9
F10	1	F2
F10	1	F7
F7	1	F10
CFD	1	CFB
PLG	1	PLAT
PLAT	1	PLG
PLG	1	F2R
F12	1	KLKB1
KLKB1	1	F12
PLAU	1	PLAUR
PLAUR	1	PLAU
SERPINC1	-1	F2
SERPINC1	-1	F9
SERPINC1	-1	F10
SERPINC1	-1	F11
A2M	-1	MMP2
MMP2	-1	A2M
HRAS	1	ARAF
NRAS	1	ARAF
NRAS	1	PIK3CB
NRAS	1	PIK3CG
HRAS	1	JUN
HRAS	1	PIK3CG
KRAS	1	PIK3CA
KRAS	1	RASSF1
TGFB1	1	PPP2R2A
TNF	1	TNFRSF21
IFNA1	1	IFNAR1_IFNAR2
IFNB1	1	IFNAR1_IFNAR2
COL1A1	1	DDR1
KRT14	-1	TRADD
APOA1	1	APOE
APOE	1	VLDLR
FGG	-1	VTN
ESR1	1	PIK3R1
F11	1	F9
F11	1	HGF
KLKB1	1	KNG1
RAF1	-1	MAP3K5
PROC	-1	F5
F5	1	PROC
NR3C1	1	LCK
